,0.1,0.15,0.2,0.25,0.3,0.35,0.4,0.45,0.5,0.55,0.6,0.65,0.7,0.75,0.8,0.85,0.9,0.95,1,1.05,1.1,1.15,1.2,1.25,1.3,1.35,1.4,1.45,1.5,1.55,1.6,1.65,1.7,1.75,1.8,1.85,1.9,1.95,2
0.025,-21.70130112,-15.4532752,-11.76973888,-9.176625157,-7.225492513,-5.721122343,-4.550600954,-3.636243413,-2.920154191,-2.357890416,-1.915053371,-1.565000965,-1.287127348,-1.0655162,-0.8878799402,-0.7447287869,-0.628723993,-0.534179225,-0.456676103,-0.3927711175,-0.339770582,-0.2955590162,-0.258468736,-0.2271783716,-0.2006369876,-0.1780044261,-0.158606139,-0.1418976268,-0.127437577,-0.114866432,-0.1038897309,-0.09426538747,-0.08579320306,-0.078306921,-0.0716682622,-0.06576078,-0.06048691173,-0.0557641216,-0.05152214295
0.05,-43.40260226,-30.90655043,-23.53947776,-18.35325031,-14.45098502,-11.44224469,-9.10120193,-7.27248684,-5.840308387,-4.715780836,-3.830106743,-3.130001914,-2.574254695,-2.131032399,-1.775759874,-1.489457583,-1.257447983,-1.068358445,-0.9133521986,-0.785542233,-0.679541167,-0.591118037,-0.516937469,-0.4543567379,-0.401273979,-0.3560088487,-0.3172122664,-0.283795246,-0.2548751556,-0.229732865,-0.2077794609,-0.1885307799,-0.171586406,-0.156613838,-0.143336524,-0.1315215639,-0.1209738164,-0.1115282461,-0.1030442787
0.075,-65.10390339,-46.35982561,-35.30921662,-27.52987548,-21.67647755,-17.16336702,-13.65180288,-10.90873025,-8.760462593,-7.073671256,-5.745160112,-4.695002899,-3.861382037,-3.196548589,-2.663639836,-2.23418637,-1.886171984,-1.602537667,-1.370028303,-1.178313364,-1.019311743,-0.8866770533,-0.775406197,-0.681535117,-0.601910964,-0.534013275,-0.4758184052,-0.4256928797,-0.382312725,-0.3445992891,-0.311669198,-0.2827961699,-0.2573796042,-0.234920757,-0.215004787,-0.1972823427,-0.1814607316,-0.167292375,-0.154566422
0.1,-86.80520451,-61.81310082,-47.0789555,-36.70650067,-28.90197006,-22.88448939,-18.20240384,-14.54497368,-11.68061677,-9.431561654,-7.660213479,-6.260003877,-5.148509394,-4.262064789,-3.551519734,-2.978915138,-2.514895972,-2.136716887,-1.826704389,-1.571084488,-1.35908232,-1.182236068,-1.033874936,-0.90871348,-0.802547937,-0.7120177046,-0.634424544,-0.5675905026,-0.509750296,-0.4594657444,-0.41555893,-0.3770615669,-0.34317282,-0.3132276665,-0.28667306,-0.2630431158,-0.2419476363,-0.223056492,-0.2060885573
0.125,-108.5065056,-77.26637603,-58.84869439,-45.88312579,-36.12746255,-28.6056117,-22.7530048,-18.18121711,-14.60077096,-11.7894521,-9.57526687,-7.825004832,-6.435636729,-5.327580976,-4.439399686,-3.72364395,-3.14361998,-2.670896108,-2.28338053,-1.963855608,-1.69885291,-1.477795108,-1.292343668,-1.135891858,-1.003184953,-0.890022129,-0.7930306736,-0.7094881097,-0.6371878794,-0.574332138,-0.51944866,-0.471326964,-0.42896598,-0.39153461,-0.358341298,-0.328803876,-0.3024345657,-0.27882062,-0.2576107075
0.15,-130.2078069,-92.71965126,-70.61843325,-55.05975094,-43.35295507,-34.32673407,-27.30360575,-21.81746052,-17.52092515,-14.1473425,-11.49032024,-9.390005796,-7.722764076,-6.393097172,-5.327279645,-4.468372715,-3.77234398,-3.205075312,-2.740056602,-2.356626718,-2.03862348,-1.77335412,-1.550812406,-1.363070217,-1.203821922,-1.068026557,-0.95163679,-0.8513857594,-0.764625466,-0.6891986016,-0.62333843,-0.565592345,-0.514759193,-0.46984153,-0.430009572,-0.394564666,-0.362921458,-0.33458476,-0.3091328454
