,0.1,0.15,0.2,0.25,0.3,0.35,0.4,0.45,0.5,0.55,0.6,0.65,0.7,0.75,0.8,0.85,0.9,0.95,1,1.05,1.1,1.15,1.2,1.25,1.3,1.35,1.4,1.45,1.5,1.55,1.6,1.65,1.7,1.75,1.8,1.85,1.9,1.95,2
0.025,-0.7187514693,-0.8903367351,-0.9487379392,-0.9328054349,-0.8742614298,-0.7951786133,-0.7095491638,-0.6255589822,-0.5475473546,-0.4774488034,-0.4157737625,-0.362242605,-0.31617945,-0.2767474047,-0.2430826523,-0.2143659866,-0.1898566378,-0.1689042645,-0.1509488588,-0.1355144282,-0.1221999429,-0.1106695134,-0.1006428612,-0.09188665473,-0.0842067731,-0.0774417493,-0.07145709725,-0.06614067134,-0.06139870794,-0.0571526035,-0.05333629719,-0.04989404039,-0.04677862721,-0.04394993448,-0.04137372299,-0.03902070496,-0.03686565632,-0.03488680784,-0.03306532799
0.05,-1.437502939,-1.78067347,-1.897475878,-1.86561087,-1.748522861,-1.590357228,-1.419098329,-1.251117962,-1.095094708,-0.9548976069,-0.8315475257,-0.7244852102,-0.6323588979,-0.5534948084,-0.4861653054,-0.4287319725,-0.3797132767,-0.3378085295,-0.3018977174,-0.271028858,-0.2443998877,-0.2213390264,-0.2012857232,-0.1837733117,-0.1684135442,-0.1548834993,-0.1429141953,-0.1322813433,-0.1227974159,-0.1143052066,-0.1066725943,-0.09978808043,-0.0935572552,-0.08789986855,-0.08274744481,-0.07804141031,-0.07373131192,-0.06977361508,-0.06613065579
0.075,-2.156254407,-2.671010205,-2.846213814,-2.798416304,-2.62278429,-2.38553584,-2.128647491,-1.876676942,-1.642642065,-1.432346411,-1.247321284,-1.086727817,-0.9485383488,-0.8302422145,-0.7292479565,-0.6430979588,-0.5695699133,-0.5067127939,-0.4528465751,-0.4065432876,-0.3665998265,-0.3320085391,-0.3019285834,-0.2756599635,-0.2526203168,-0.232325251,-0.2143712942,-0.1984220148,-0.1841961229,-0.1714578095,-0.160008891,-0.149682122,-0.1403358822,-0.1318498029,-0.1241211682,-0.117062115,-0.1105969654,-0.1046604244,-0.09919598118
0.1,-2.875005876,-3.561346944,-3.794951754,-3.731221742,-3.49704572,-3.180714451,-2.838196655,-2.502235924,-2.190189419,-1.909795215,-1.663095046,-1.448970418,-1.264717797,-1.106989619,-0.9723306107,-0.8574639448,-0.7594265512,-0.6756170568,-0.6037954338,-0.5420577134,-0.4887997694,-0.4426780526,-0.4025714466,-0.3675466184,-0.3368270884,-0.3097669971,-0.2858283906,-0.2645626886,-0.2455948309,-0.2286104132,-0.2133451905,-0.1995761615,-0.1871145071,-0.1757997371,-0.1654948927,-0.1560828225,-0.1474626252,-0.1395472329,-0.1322613115
0.125,-3.593757344,-4.451683679,-4.743689694,-4.664027174,-4.371307148,-3.975893067,-3.547745816,-3.127794906,-2.73773677,-2.387244017,-2.078868811,-1.811213026,-1.58089725,-1.383737024,-1.215413261,-1.071829935,-0.9492831921,-0.8445213222,-0.7547442909,-0.6775721432,-0.6109997132,-0.5533475659,-0.503214309,-0.4594332746,-0.421033866,-0.3872087483,-0.357285488,-0.3307033603,-0.3069935409,-0.2857630187,-0.2666814868,-0.2494701993,-0.2338931378,-0.2197496734,-0.206868613,-0.1951035273,-0.1843282798,-0.1744340404,-0.1653266436
0.15,-4.312508814,-5.342020412,-5.692427633,-5.59683261,-5.245568577,-4.771071678,-4.257294981,-3.753353888,-3.285284126,-2.86469282,-2.494642576,-2.173455628,-1.897076699,-1.660484428,-1.458495917,-1.286195922,-1.139139824,-1.013425585,-0.9056931517,-0.8130865708,-0.733199657,-0.6640170784,-0.6038571699,-0.5513199279,-0.5052406396,-0.4646504976,-0.4287425874,-0.3968440301,-0.3683922448,-0.3429156222,-0.3200177841,-0.2993642425,-0.2806717627,-0.2636996096,-0.248242337,-0.2341242308,-0.2211939379,-0.2093208467,-0.1983919697
