,0.1,0.15,0.2,0.25,0.3,0.35,0.4,0.45,0.5,0.55,0.6,0.65,0.7,0.75,0.8,0.85,0.9,0.95,1,1.05,1.1,1.15,1.2,1.25,1.3,1.35,1.4,1.45,1.5,1.55,1.6,1.65,1.7,1.75,1.8,1.85,1.9,1.95,2
0.025,0.901803846,0.7516727461,0.6244466055,0.5190071764,0.4326240906,0.3622147677,0.3048926493,0.2581624723,0.2199537658,0.1885863725,0.162713613,0.141262815,0.1233818966,0.1083941115,0.09576117638,0.08505394992,0.07592913161,0.0681110829,0.06137758077,0.0555486951,0.050478096,0.04604622667,0.042154965,0.03872341737,0.03568460708,0.03298278025,0.03057138245,0.02841133049,0.02646969068,0.02471859351,0.02313435017,0.02169676144,0.02038851052,0.01919472629,0.01810257496,0.01710093892,0.01618015532,0.0153318099,0.01454853709
0.05,1.803607692,1.503345494,1.248893213,1.038014353,0.8652481813,0.7244295352,0.6097853011,0.5163249478,0.4399075267,0.3771727491,0.3254272245,0.2825256293,0.2467637931,0.2167882225,0.1915223529,0.1701078987,0.1518582632,0.136222166,0.1227551618,0.1110973897,0.1009561924,0.0920924534,0.08430993,0.07744683453,0.07136921445,0.0659655605,0.0611427647,0.0568226604,0.05293938165,0.04943718733,0.04626870054,0.04339352271,0.04077702114,0.03838945278,0.03620514992,0.03420187788,0.03236031069,0.03066361969,0.02909707466
0.075,2.705411538,2.255018239,1.873339817,1.557021533,1.297872271,1.086644307,0.914677949,0.774487421,0.6598612908,0.5657591216,0.4881408352,0.4237884457,0.3701456891,0.3251823362,0.2872835306,0.255161848,0.2277873956,0.2043332497,0.1841327421,0.1666460864,0.151434288,0.1381386795,0.1264648945,0.116170252,0.1070538212,0.0989483413,0.091714147,0.08523399059,0.07940907249,0.07415578063,0.06940305069,0.06509028416,0.06116553206,0.05758417949,0.05430772532,0.05130281689,0.04854046603,0.0459954296,0.04364561185
0.1,3.607215385,3.006690983,2.497786425,2.076028705,1.730496363,1.448859072,1.219570603,1.032649893,0.8798150543,0.7543454952,0.650854449,0.5650512598,0.493527586,0.4335764459,0.3830447064,0.3402157993,0.3037165258,0.2724443331,0.2455103236,0.222194781,0.2019123836,0.1841849074,0.1686198591,0.1548936695,0.1427384286,0.1319311215,0.1222855292,0.1136453207,0.105878763,0.09887437438,0.09253740111,0.0867870456,0.08155404336,0.07677890576,0.07241030044,0.06840375539,0.06472062063,0.06132723936,0.05819414908
0.125,4.509019234,3.75836373,3.122233027,2.595035882,2.163120452,1.81107384,1.52446325,1.290812368,1.099768814,0.9429318728,0.8135680608,0.7063140762,0.6169094832,0.541970556,0.4788058813,0.4252697513,0.3796456577,0.3405554168,0.3068879054,0.277743474,0.2523904795,0.2302311343,0.2107748248,0.1936170865,0.1784230358,0.1649139019,0.1528569114,0.1420566506,0.1323484528,0.1235929674,0.1156717512,0.1084838076,0.1019425528,0.09597363127,0.09051287534,0.08550469429,0.08090077597,0.07665904953,0.07274268589
0.15,5.410823079,4.510036475,3.746679634,3.114043055,2.595744541,2.173288609,1.829355904,1.548974849,1.319722582,1.131518238,0.976281671,0.8475768899,0.7402913764,0.6503646689,0.574567062,0.5103237009,0.4555747911,0.408666499,0.3682654853,0.333292171,0.3028685754,0.2762773615,0.2529297889,0.2323405044,0.214107642,0.1978966827,0.1834282944,0.1704679821,0.1588181442,0.1483115623,0.1388061023,0.130180568,0.1223310639,0.1151683588,0.1086154516,0.1026056326,0.09708093132,0.09199085891,0.08729122419
